id	date	source	title	content	author	url	published	published_utc	collection_utc	network	location	ip2024
"eciowanews--2022-02-14--Kevin Strand junior tennis player earns 499 points in Boys’ 18 bracket by end of January"	2022-02-14	"eciowanews"	"Kevin Strand junior tennis player earns 499 points in Boys’ 18 bracket by end of January"	"Marshalltown tennis player Kevin Strand finished 1,355th in January in the junior Boys’ 18 category of the United States Tennis Association\n\nBy the end of the month they’d earned 499 points across singles and doubles tournaments.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"East Central Iowa News"	"https://eciowanews.com/stories/620034442-kevin-strand-junior-tennis-player-earns-499-points-in-boys-18-bracket-by-end-of-january"	"Mon, 14 Feb 2022 03:52:00 -0600"	1644828720	1644884649	"Metric Media"	"Iowa"	"IP_Address_24"
"gadsdentoday--2021-08-01--Morgan O. Ogilvie Jr. donates $250 to Jeff Sessions' campaign in 2020"	2021-08-01	"gadsdentoday"	"Morgan O. Ogilvie Jr. donates $250 to Jeff Sessions' campaign in 2020"	"Morgan O. Ogilvie Jr. donated $250 total to Jeff Sessions during 2020, according to the Federal Election Commission (FEC)\n\nDonations can be made to political candidates in various amounts. The FEC regulates these donations, and individual groups, excluding PACs, must disclose donations over $250 per year.\n\nThe following table lists the top 100 contributions donated to Jeff Sessions' campaign during 2020.\n\nTop 100 contributions to Jeff Sessions' campaign in 2020"	"Gadsden Today"	"https://gadsdentoday.com/stories/600529381-morgan-o-ogilvie-jr-donates-250-to-jeff-sessions-campaign-in-2020"	"Sun, 01 Aug 2021 04:20:08 -0500"	1627806008	1627861355	"Metric Media"	"Alabama"	"IP_Address_24"
"ncmassnews--2021-11-28--Number of teachers pledging to teach Critical Race Theory in Leominster stagnates at three"	2021-11-28	"ncmassnews"	"Number of teachers pledging to teach Critical Race Theory in Leominster stagnates at three"	"There were no new teachers in Leominster who signed the pledge on Nov. 27, according to an online pledge from the Zinn Education Project\n\nThe pledge was signed by no teachers on Nov. 26, the day before. It now has three pledges from Leominster teachers.\n\nThey’re one of the thousands of US teachers pledging to continue educating students about the controversial Critical Race Theory, which explains racism is embedded in US culture and politics.\n\nComments from Leominster teachers included, \"My children and everyone's children deserve the truth!\" and \"My children and everyone's children deserve the truth!\".\n\nThough the concept was first suggested in the late 70’s, it has recently exploded as a contentious issue between the American right and left in the last two years.\n\nMany who signed the pledge are defying state bans on the teachings. Arizona, Idaho, Iowa, New Hampshire, Oklahoma, South Carolina, Tennessee and Texas have passed legislation banning discussions about the US being inherently racist.\n\nOther states, such as Montana and South Dakota, have denounced the teachings without passing specific legislation.\n\nIn an interview with The Washington Free Beacon', Ashley Varner of the Freedom Foundation accused the Zinn Education Project of providing “left-leaning propaganda to teachers.”"	"NC Massachusetts News"	"https://ncmassnews.com/stories/613428678-number-of-teachers-pledging-to-teach-critical-race-theory-in-leominster-stagnates-at-three"	"Sun, 28 Nov 2021 12:10:41 -0600"	1638119441	1638320814	"Metric Media"	"Massachusetts"	"IP_Address_17"
"hickorysun--2022-02-16--Catawba Federation of Republican Men spent how much during week ending November 13?"	2022-02-16	"hickorysun"	"Catawba Federation of Republican Men spent how much during week ending November 13?"	"Catawba Federation of Republican Men spent $50 during the week ending November 13, according to the North Carolina State Board of Elections\n\nHere are the committee's largest expenditures during the week."	"Hickory Sun"	"https://hickorysun.com/stories/619053112-catawba-federation-of-republican-men-spent-how-much-during-week-ending-november-13"	"Wed, 16 Feb 2022 02:35:38 -0600"	1644996938	1645058019	"Metric Media"	"North Carolina"	"IP_Address_17"
"peoriastandard--2022-10-28--How high did Metamora junior tennis player Bryton Short rank in Boys’ 18 singles bracket by week end"	2022-10-28	"peoriastandard"	"How high did Metamora junior tennis player Bryton Short rank in Boys’ 18 singles bracket by week ending Oct. 15?"	"Metamora tennis player Bryton Short won 243 points playing singles tournaments in the junior Boys’ 18 category of the United States Tennis Association by the week ending Oct. 15.\n\nTheir 243 points playing singles are combined with 15 percent of their doubles points and any bonus points for a 8,209th ranking.\n\nThey were ranked 8,209th the week before.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said."	"Peoria Standard"	"https://peoriastandard.com/stories/634203069-how-high-did-metamora-junior-tennis-player-bryton-short-rank-in-boys-18-singles-bracket-by-week-ending-oct-15"	"Fri, 28 Oct 2022 12:30:46 -0500"	1666974646	1667002662	"LGIS"	"Illinois"	"IP_Address_2"
"nashvillestandard--2022-10-18--Ethan Bittles ranks 6,823rd in Boys' 18 doubles bracket by week ending July 16"	2022-10-18	"nashvillestandard"	"Ethan Bittles ranks 6,823rd in Boys' 18 doubles bracket by week ending July 16"	"Nashville tennis player Ethan Bittles won 59 points playing doubles tournaments in the junior Boys’ 18 category of the United States Tennis Association by the week ending July 16.\n\nThey are ranked 6,823rd, up from 6,984th the week before.\n\nTheir 59 points playing doubles equal 15 percent of their total score, added to 100 percent of their singles points.\n\nPlayers earn points per round in tournaments, winning higher points the further into a tournament they advance.\n\nJarett Cascino of New York Tennis Magazine says tennis is one of the most competitive youth sports.\n\n“There is always someone better than you on any given day, even if you are the number one player in the world!” he said.\n\nWeekly standings collected on Oct. 14 from the USTA."	"Nashville Standard"	"https://nashvillestandard.com/stories/633392560-ethan-bittles-ranks-6-823rd-in-boys-18-doubles-bracket-by-week-ending-july-16"	"Tue, 18 Oct 2022 10:28:43 -0500"	1666103323	1666136726	"Metric Media"	"Tennessee"	"IP_Address_17"
"houstonrepublic--2024-01-03--Elevate Collegiate Charter School Education: 55 students were enrolled in schools in 2021-22 school "	2024-01-03	"houstonrepublic"	"Elevate Collegiate Charter School Education: 55 students were enrolled in schools in 2021-22 school year"	"There were 55 students enrolled in Elevate Collegiate Charter School in the 2021-22 school year, according to the Texas Education Agency\n\nOf all the students welcomed in the 2021-22 school year, 54.5% of them were boys, and 45.5% were girls.\n\nData also shows that the majority of students were African American, representing 80% of the Elevate Collegiate Charter School total enrollment.\n\nElevate Collegiate Charter School roughly covers schools within Harris County with its main office in Houston.\n\nThe Texas education system is currently torn between public schools and taxpayer-funded private schools.\n\nCritics argue that private schools use funds that should go to the public school system, while private school advocates claim they’re offering better education for more Texas students."	"Houston Republic"	"https://houstonrepublic.com/stories/649719886-elevate-collegiate-charter-school-education-55-students-were-enrolled-in-schools-in-2021-22-school-year"	"Wed, 03 Jan 2024 10:01:36 -0600"	1704294096	1704343943	"Metric Media"	"Texas"	"IP_Address_24"
"vancouverreporter--2022-08-07--Vancouver Community Survey: City asks residents to \"pick up!\""	2022-08-07	"vancouverreporter"	"Vancouver Community Survey: City asks residents to \"pick up!\""	"The City is launching its community survey on August 3 and urges residents to “pick up” the phone between August 3-9 to tell the City what they think about livability, city services\n\n“We really want to encourage people to pick up their phones if they receive a call or text inviting them to take the community survey,” said Communications Director Laura Shepard.\n\n“The survey provides residents an opportunity to tell us about their experiences with City services, quality of life, and what is important to them as Vancouver residents.”\n\nThe City has contracted with DHM Research, a northwest-based research firm to help develop and conduct the survey. Individuals contacted by text to take the survey will know\n\nit is the City’s survey by seeing the City’s logo/wordmark in the text. If you are contacted by phone, the surveyor will clearly identify themselves as being from KGS Research.\n\nThe survey will be offered in English, Spanish, Russian, and Vietnamese to ensure individuals can take the survey in their preferred language.\n\nThe City conducts a community survey approximately every two years. The results will be published on the City’s website.\n\nOriginal source can be found here."	"Press release submission"	"https://vancouverreporter.com/stories/629945657-vancouver-community-survey-city-asks-residents-to-pick-up"	"Sun, 07 Aug 2022 00:56:00 -0500"	1659848160	1659962760	"Metric Media"	"Washington"	"IP_Address_24"
"southoregonnews--2022-03-28--Enforcement officers in Grants Pass deal with 23 fondling offences in 2020"	2022-03-28	"southoregonnews"	"Enforcement officers in Grants Pass deal with 23 fondling offences in 2020"	"Grants Pass law enforcement officers grappled with 23 fondling offences in 2020, according to the National Incident-Based Reporting System (NIBRS)\n\nOf all types of crime tracked by the NIBRS, fondling offence was the 20th most popular crime handled by the Grants Pass office.\n\nOfficers in Grants Pass were involved in 3,320 incidents throughout the year.\n\nThe NIBRS was designed to provide detail and context around crime stats. Under the previous system, only the most serious crime related to an incident would be logged. If an incident involved a homicide as well as aggravated assault and theft, only a homicide would be recorded in criminal statistics.\n\nIt is used by law enforcement at all levels, from local to federal.\n\n100 locations with highest amount of fondling offence offenses across US in 2020"	"South Oregon News"	"https://southoregonnews.com/stories/619395208-enforcement-officers-in-grants-pass-deal-with-23-fondling-offences-in-2020"	"Mon, 28 Mar 2022 05:51:48 -0500"	1648461108	1648514434	"Metric Media"	"Oregon"	"IP_Address_24"
"yorkconews--2021-07-03--Michael Mekeel donates $500 to Eugene Depasquale's campaign committee in Q4 2020"	2021-07-03	"yorkconews"	"Michael Mekeel donates $500 to Eugene Depasquale's campaign committee in Q4 2020"	"Michael Mekeel donated $500 to Eugene Depasquale during the fourth quarter of 2020, according to the Federal Election Commission (FEC)\n\nDonations can be made to political candidates in various amounts. The FEC regulates these donations; individual groups, excluding PACs, must disclose donations over $250 per year.\n\nThe following table lists the top 100 contributions donated to Eugene Depasquale's campaign in 2020.\n\nTop 100 contributions to Eugene Depasquale's campaign in 2020"	"York County News"	"https://yorkconews.com/stories/597643078-michael-mekeel-donates-500-to-eugene-depasquale-s-campaign-committee-in-q4-2020"	"Sat, 03 Jul 2021 04:22:45 -0500"	1625300565	1625365702	"Metric Media"	"Pennsylvania"	"IP_Address_17"
